priority,metric,window,source_metric,label,expression,kind,k,condition_id,repeat,total_samples,defined_samples,unavailable
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,4,M10,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,4,M01,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,4,M01,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,4,M01,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,4,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,4,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,4,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M11,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M11,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M11,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M10,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M10,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M10,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M01,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M01,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M01,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,6,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M11,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M11,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M11,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M10,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M10,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M10,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M01,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M01,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M01,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,8,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M11,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M11,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M11,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M10,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M10,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M10,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M01,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M01,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M01,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,10,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M11,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M11,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M11,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M10,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M10,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M10,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M01,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M01,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M01,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,12,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M11,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M11,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M11,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M10,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M10,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M10,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M01,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M01,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M01,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),(M11 - M10) - (M01 - M00),interaction,14,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,2,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,2,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,2,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,4,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,4,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,4,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,6,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,6,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,6,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,8,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,8,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,8,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,10,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,10,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,10,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,12,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,12,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,12,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,14,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,14,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),A0,condition,14,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,2,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,2,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,2,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,4,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,4,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,4,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,6,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,6,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,6,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,8,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,8,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,8,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,10,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,10,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,10,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,12,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,12,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,12,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,14,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,14,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B0,condition,14,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,2,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,2,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,2,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,4,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,4,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,4,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,6,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,6,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,6,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,8,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,8,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,8,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,10,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,10,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,10,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,12,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,12,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,12,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,14,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,14,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),B1,condition,14,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,2,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,2,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,2,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,4,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,4,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,4,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,6,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,6,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,6,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,8,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,8,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,8,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,10,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,10,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,10,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,12,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,12,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,12,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,14,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,14,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00,condition,14,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,2,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,2,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,2,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,2,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,2,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,2,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,4,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,4,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,4,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,4,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,4,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,4,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,6,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,6,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,6,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,6,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,6,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,6,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,8,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,8,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,8,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,8,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,8,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,8,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,10,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,10,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,10,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,10,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,10,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,10,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,12,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,12,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,12,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,12,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,12,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,12,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,14,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,14,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,14,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,14,A0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,14,A0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - A0,paired,14,A0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,2,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,2,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,2,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,2,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,2,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,2,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,4,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,4,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,4,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,4,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,4,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,4,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,6,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,6,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,6,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,6,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,6,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,6,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,8,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,8,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,8,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,8,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,8,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,8,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,10,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,10,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,10,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,10,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,10,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,10,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,12,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,12,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,12,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,12,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,12,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,12,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,14,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,14,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,14,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,14,B0,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,14,B0,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B0,paired,14,B0,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,2,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,2,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,2,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,2,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,2,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,2,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,4,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,4,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,4,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,4,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,4,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,4,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,6,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,6,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,6,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,6,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,6,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,6,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,8,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,8,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,8,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,8,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,8,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,8,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,10,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,10,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,10,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,10,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,10,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,10,B1,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,12,M00,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,12,M00,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,12,M00,3,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,12,B1,1,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,12,B1,2,49,49,[]
2,LFR(TGN),,lfr_noise,LFR(TGN),M00 - B1,paired,12,B1,3,49,49,[]
