condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
A1,A1-M00,1,reflectance,913.1,-0.009417521733045886,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1060.5401176470589,-0.003656583730666796,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1066.0008627450982,-0.0025971853025197333,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1071.4616078431372,-0.0015518973191066543,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1076.9223529411765,-0.0005099002761803639,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1082.3830980392158,0.0004040028787539729,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1087.843843137255,0.0013015688250508362,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1093.3045882352942,0.002087027641396677,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1098.7653333333333,0.0026471320922225594,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1104.2260784313726,0.0031558230680188704,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1109.6868235294119,0.0041775076925547605,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1115.1475686274512,0.004611345092508046,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1120.6083137254902,0.006016138873583099,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1126.0690588235295,0.008894252747978282,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1131.5298039215686,0.009592485961379404,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1136.990549019608,0.009397305934583766,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1142.4512941176472,0.01047532009887342,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1147.9120392156863,0.01144561582533421,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1153.3727843137256,0.011539198614631818,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1158.8335294117649,0.011584817839787265,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1164.294274509804,0.011202596018926814,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1169.7550196078432,0.011320801749195475,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1175.2157647058825,0.011796536903134758,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1180.6765098039216,0.012169392290997338,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1186.137254901961,0.012237926771873964,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1191.598,0.012024150194572814,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1197.0587450980393,0.012288697191320752,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1202.5194901960786,0.011978372229052514,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1207.9802352941178,0.011693009490021056,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1213.440980392157,0.010199037755910245,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1218.9017254901962,0.009355621178532725,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1224.3624705882353,0.01085566842277097,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1229.8232156862746,0.010431415716416925,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1235.2839607843139,0.007774442128048564,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1240.7447058823532,0.009902215753575083,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1246.2054509803922,0.010571422399667352,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1251.6661960784315,0.01060200535454281,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1257.1269411764706,0.0106219565011203,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1262.58768627451,0.010913722024527228,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1268.0484313725492,0.011804520978087263,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1273.5091764705883,0.011474493555146292,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1278.9699215686276,0.012120151878743268,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1284.4306666666666,0.012438888755797795,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1289.891411764706,0.012652488743130297,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1295.3521568627452,0.012891407890365691,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1300.8129019607845,0.013305388696527531,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1306.2736470588236,0.013794273439129423,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1311.734392156863,0.013379278992154964,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1317.195137254902,0.012797589442882007,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1322.6558823529413,0.012308091143788502,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1328.1166274509806,0.01150102036062517,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1333.5773725490199,0.01052714185381265,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1339.038117647059,0.009234006190769417,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1344.4988627450982,0.007478861946213389,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1349.9596078431373,0.005712955276382048,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1355.4203529411766,0.004505980887002936,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1360.8810980392159,0.0036399050117472687,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1366.341843137255,0.002359641891679476,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1371.8025882352943,0.0012579368897146503,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1377.2633333333333,0.000563979432134043,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1382.7240784313726,0.00014064216842157862,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1388.184823529412,-0.0005046133924556662,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1393.6455686274512,-0.002646505646873132,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1399.1063137254903,-0.005035661524283086,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1404.5670588235296,-0.006926080574962884,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1410.0278039215686,-0.008958472911197444,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1415.488549019608,-0.010522779711201469,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1420.9492941176472,-0.011504948388281921,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1426.4100392156865,-0.01222785054264558,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1431.8707843137256,-0.012380303577027185,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1437.3315294117647,-0.01230160739331837,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1442.792274509804,-0.012392238570583025,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1448.2530196078433,-0.012835578250023905,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1453.7137647058826,-0.013069657554263703,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1459.1745098039219,-0.013385243131172175,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1464.635254901961,-0.01410950391780641,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1470.096,-0.014753357137020418,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1475.5567450980393,-0.014444164954685035,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1481.0174901960786,-0.014565015760976574,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1486.478235294118,-0.014868044819652204,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1491.938980392157,-0.015068062611259037,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1497.3997254901963,-0.015257424183860668,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1502.8604705882353,-0.015581149355630264,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1508.3212156862746,-0.016034171650587847,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1513.781960784314,-0.016439070861784755,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1519.2427058823532,-0.01649918786874327,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1524.7034509803923,-0.017212113431279374,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1530.1641960784316,-0.017008334886353227,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1535.6249411764707,-0.016992414040259363,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1541.08568627451,-0.017133231808019733,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1546.5464313725493,-0.017053930811095686,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1552.0071764705885,-0.017328933584395523,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1557.4679215686276,-0.018041857351541013,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1562.9286666666667,-0.018101230391846412,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1568.389411764706,-0.017790683838112498,difference of equal-sample representative means; not paired
A1,A1-M00,6,snv,1573.8501568627453,-0.01778011009747882,difference of equal-sample representative means; not paired
